,tempID,theTime,temperature,groupName
11663,11690,2020-02-15 14:02:41,900.0,Default Grp
11664,11691,2020-02-15 14:02:42,0.0,Default Grp
11665,11692,2020-02-15 14:02:44,910.0,Default Grp
11666,11693,2020-02-15 14:02:46,920.0,Default Grp
11667,11694,2020-02-15 14:02:49,930.0,Default Grp
11668,11695,2020-02-15 14:02:51,0.0,Default Grp
11669,11696,2020-02-15 14:02:51,940.0,Default Grp
11670,11697,2020-02-15 14:02:53,2.0,Default Grp
11671,11698,2020-02-15 14:02:53,950.0,Default Grp
11672,11699,2020-02-15 14:02:56,4.0,Default Grp
11673,11700,2020-02-15 14:02:56,960.0,Default Grp
11674,11701,2020-02-15 14:02:58,6.0,Default Grp
11675,11702,2020-02-15 14:02:58,970.0,Default Grp
11676,11703,2020-02-15 14:03:00,8.0,Default Grp
11677,11704,2020-02-15 14:03:00,980.0,Default Grp
11678,11705,2020-02-15 14:03:03,10.0,Default Grp
11679,11706,2020-02-15 14:03:03,990.0,Default Grp
11680,11707,2020-02-15 14:03:05,12.0,Default Grp
11681,11708,2020-02-15 14:03:05,1000.0,Default Grp
11682,11709,2020-02-15 14:03:07,14.0,Default Grp
11683,11710,2020-02-15 14:03:07,1010.0,Default Grp
11684,11711,2020-02-15 14:03:09,16.0,Default Grp
11685,11712,2020-02-15 14:03:10,1020.0,Default Grp
11686,11713,2020-02-15 14:03:12,18.0,Default Grp
11687,11714,2020-02-15 14:03:12,1030.0,Default Grp
11688,11715,2020-02-15 14:03:14,20.0,Default Grp
11689,11716,2020-02-15 14:03:14,1040.0,Default Grp
11690,11717,2020-02-15 14:03:16,22.0,Default Grp
11691,11718,2020-02-15 14:03:16,1050.0,Default Grp
11692,11719,2020-02-15 14:03:19,24.0,Default Grp
11693,11720,2020-02-15 14:03:19,1060.0,Default Grp
11694,11721,2020-02-15 14:03:21,26.0,Default Grp
11695,11722,2020-02-15 14:03:21,1070.0,Default Grp
11696,11723,2020-02-15 14:03:23,28.0,Default Grp
11697,11724,2020-02-15 14:03:23,1080.0,Default Grp
11698,11725,2020-02-15 14:03:26,30.0,Default Grp
11699,11726,2020-02-15 14:03:26,1090.0,Default Grp
11700,11727,2020-02-15 14:03:28,32.0,Default Grp
11701,11728,2020-02-15 14:03:28,1100.0,Default Grp
11702,11729,2020-02-15 14:03:30,34.0,Default Grp
11703,11730,2020-02-15 14:03:30,1110.0,Default Grp
11704,11731,2020-02-15 14:03:33,36.0,Default Grp
11705,11732,2020-02-15 14:03:33,1120.0,Default Grp
11706,11733,2020-02-15 14:03:35,1130.0,Default Grp
11707,11734,2020-02-15 14:03:35,38.0,Default Grp
11708,11735,2020-02-15 14:03:37,1140.0,Default Grp
11709,11736,2020-02-15 14:03:37,40.0,Default Grp
11710,11737,2020-02-15 14:03:40,42.0,Default Grp
11711,11738,2020-02-15 14:03:40,1150.0,Default Grp
11712,11739,2020-02-15 14:03:42,44.0,Default Grp
11713,11740,2020-02-15 14:03:42,1160.0,Default Grp
11714,11741,2020-02-15 14:03:44,46.0,Default Grp
11715,11742,2020-02-15 14:03:44,1170.0,Default Grp
11716,11743,2020-02-15 14:03:47,48.0,Default Grp
11717,11744,2020-02-15 14:03:47,1180.0,Default Grp
11718,11745,2020-02-15 14:03:49,50.0,Default Grp
11719,11746,2020-02-15 14:03:49,1190.0,Default Grp
11720,11747,2020-02-15 14:03:51,52.0,Default Grp
11721,11748,2020-02-15 14:03:52,1200.0,Default Grp
11722,11749,2020-02-15 14:03:54,54.0,Default Grp
11723,11750,2020-02-15 14:03:55,1210.0,Default Grp
11724,11751,2020-02-15 14:03:56,56.0,Default Grp
11725,11752,2020-02-15 14:03:57,1220.0,Default Grp
11726,11753,2020-02-15 14:03:58,58.0,Default Grp
11727,11754,2020-02-15 14:03:59,1230.0,Default Grp
11728,11755,2020-02-15 14:04:01,60.0,Default Grp
11729,11756,2020-02-15 14:04:02,1240.0,Default Grp
11730,11757,2020-02-15 14:04:03,62.0,Default Grp
11731,11758,2020-02-15 14:04:04,1250.0,Default Grp
11732,11759,2020-02-15 14:04:05,64.0,Default Grp
11733,11760,2020-02-15 14:04:07,1260.0,Default Grp
11734,11761,2020-02-15 14:04:08,66.0,Default Grp
11735,11762,2020-02-15 14:04:09,1270.0,Default Grp
11736,11763,2020-02-15 14:04:10,68.0,Default Grp
11737,11764,2020-02-15 14:04:11,1280.0,Default Grp
11738,11765,2020-02-15 14:04:12,70.0,Default Grp
11739,11766,2020-02-15 14:04:14,1290.0,Default Grp
11740,11767,2020-02-15 14:04:15,72.0,Default Grp
11741,11768,2020-02-15 14:04:16,1300.0,Default Grp
11742,11769,2020-02-15 14:04:17,74.0,Default Grp
11743,11770,2020-02-15 14:04:18,1310.0,Default Grp
11744,11771,2020-02-15 14:04:19,76.0,Default Grp
11745,11772,2020-02-15 14:04:21,1320.0,Default Grp
11746,11773,2020-02-15 14:04:21,78.0,Default Grp
11747,11774,2020-02-15 14:04:23,1330.0,Default Grp
11748,11775,2020-02-15 14:04:24,80.0,Default Grp
11749,11776,2020-02-15 14:04:25,1340.0,Default Grp
11750,11777,2020-02-15 14:04:26,82.0,Default Grp
11751,11778,2020-02-15 14:04:28,1350.0,Default Grp
11752,11779,2020-02-15 14:04:28,84.0,Default Grp
11753,11780,2020-02-15 14:04:30,1360.0,Default Grp
11754,11781,2020-02-15 14:04:31,86.0,Default Grp
11755,11782,2020-02-15 14:04:32,1370.0,Default Grp
11756,11783,2020-02-15 14:04:33,88.0,Default Grp
11757,11784,2020-02-15 14:04:35,1380.0,Default Grp
11758,11785,2020-02-15 14:04:35,90.0,Default Grp
11759,11786,2020-02-15 14:04:37,1390.0,Default Grp
11760,11787,2020-02-15 14:04:38,92.0,Default Grp
11761,11788,2020-02-15 14:04:39,1400.0,Default Grp
11762,11789,2020-02-15 14:04:40,94.0,Default Grp
11763,11790,2020-02-15 14:04:42,1410.0,Default Grp
11764,11791,2020-02-15 14:04:42,96.0,Default Grp
11765,11792,2020-02-15 14:04:44,1420.0,Default Grp
11766,11793,2020-02-15 14:04:45,98.0,Default Grp
11767,11794,2020-02-15 14:04:46,1430.0,Default Grp
11768,11795,2020-02-15 14:04:47,100.0,Default Grp
11769,11796,2020-02-15 14:04:49,1440.0,Default Grp
11770,11797,2020-02-15 14:04:49,102.0,Default Grp
11771,11798,2020-02-15 14:04:51,1450.0,Default Grp
11772,11799,2020-02-15 14:04:52,104.0,Default Grp
11773,11800,2020-02-15 14:04:53,1460.0,Default Grp
11774,11801,2020-02-15 14:04:54,106.0,Default Grp
11775,11802,2020-02-15 14:04:56,1470.0,Default Grp
11776,11803,2020-02-15 14:04:56,108.0,Default Grp
11777,11804,2020-02-15 14:04:58,1480.0,Default Grp
11778,11805,2020-02-15 14:04:59,110.0,Default Grp
11779,11806,2020-02-15 14:05:00,1490.0,Default Grp
11780,11807,2020-02-15 14:05:01,112.0,Default Grp
11781,11808,2020-02-15 14:05:02,1500.0,Default Grp
11782,11809,2020-02-15 14:05:03,114.0,Default Grp
11783,11810,2020-02-15 14:05:05,1510.0,Default Grp
11784,11811,2020-02-15 14:05:06,116.0,Default Grp
11785,11812,2020-02-15 14:05:07,1520.0,Default Grp
11786,11813,2020-02-15 14:05:08,118.0,Default Grp
11787,11814,2020-02-15 14:05:09,1530.0,Default Grp
11788,11815,2020-02-15 14:05:10,120.0,Default Grp
11789,11816,2020-02-15 14:05:12,1540.0,Default Grp
11790,11817,2020-02-15 14:05:12,122.0,Default Grp
11791,11818,2020-02-15 14:05:14,1550.0,Default Grp
11792,11819,2020-02-15 14:05:15,124.0,Default Grp
11793,11820,2020-02-15 14:05:16,1560.0,Default Grp
11794,11821,2020-02-15 14:05:17,126.0,Default Grp
11795,11822,2020-02-15 14:05:19,1570.0,Default Grp
11796,11823,2020-02-15 14:05:19,128.0,Default Grp
11797,11824,2020-02-15 14:05:21,1580.0,Default Grp
11798,11825,2020-02-15 14:05:22,130.0,Default Grp
11799,11826,2020-02-15 14:05:23,1590.0,Default Grp
11800,11827,2020-02-15 14:05:24,132.0,Default Grp
11801,11828,2020-02-15 14:05:26,1600.0,Default Grp
11802,11829,2020-02-15 14:05:26,134.0,Default Grp
11803,11830,2020-02-15 14:05:28,1610.0,Default Grp
11804,11831,2020-02-15 14:05:29,136.0,Default Grp
11805,11832,2020-02-15 14:05:30,1620.0,Default Grp
11806,11833,2020-02-15 14:05:31,138.0,Default Grp
11807,11834,2020-02-15 14:05:33,1630.0,Default Grp
11808,11835,2020-02-15 14:05:33,140.0,Default Grp
11809,11836,2020-02-15 14:05:35,1640.0,Default Grp
11810,11837,2020-02-15 14:05:36,142.0,Default Grp
11811,11838,2020-02-15 14:05:37,1650.0,Default Grp
11812,11839,2020-02-15 14:05:38,144.0,Default Grp
11813,11840,2020-02-15 14:05:40,1660.0,Default Grp
11814,11841,2020-02-15 14:05:40,146.0,Default Grp
11815,11842,2020-02-15 14:05:42,1670.0,Default Grp
11816,11843,2020-02-15 14:05:43,148.0,Default Grp
11817,11844,2020-02-15 14:05:44,1680.0,Default Grp
11818,11845,2020-02-15 14:05:45,150.0,Default Grp
11819,11846,2020-02-15 14:05:47,1690.0,Default Grp
11820,11847,2020-02-15 14:05:49,1700.0,Default Grp
11821,11848,2020-02-15 14:05:51,1710.0,Default Grp
11822,11849,2020-02-15 14:05:54,1720.0,Default Grp
11823,11850,2020-02-15 14:05:54,0.0,Default Grp
11824,11851,2020-02-15 14:05:56,1730.0,Default Grp
11825,11852,2020-02-15 14:05:57,2.0,Default Grp
11826,11853,2020-02-15 14:05:58,1740.0,Default Grp
11827,11854,2020-02-15 14:05:59,4.0,Default Grp
11828,11855,2020-02-15 14:06:01,1750.0,Default Grp
11829,11856,2020-02-15 14:06:03,1760.0,Default Grp
11830,11857,2020-02-15 14:06:05,1770.0,Default Grp
11831,11858,2020-02-15 14:06:07,0.0,Default Grp
11832,11859,2020-02-15 14:06:08,1780.0,Default Grp
11833,11860,2020-02-15 14:06:09,2.0,Default Grp
11834,11861,2020-02-15 14:06:10,1790.0,Default Grp
11835,11862,2020-02-15 14:06:12,4.0,Default Grp
11836,11863,2020-02-15 14:06:12,1800.0,Default Grp
11837,11864,2020-02-15 14:06:14,6.0,Default Grp
11838,11865,2020-02-15 14:06:15,1810.0,Default Grp
11839,11866,2020-02-15 14:06:16,8.0,Default Grp
11840,11867,2020-02-15 14:06:17,1820.0,Default Grp
11841,11868,2020-02-15 14:06:19,10.0,Default Grp
11842,11869,2020-02-15 14:06:19,1830.0,Default Grp
11843,11870,2020-02-15 14:06:21,12.0,Default Grp
11844,11871,2020-02-15 14:06:22,1840.0,Default Grp
11845,11872,2020-02-15 14:06:23,14.0,Default Grp
11846,11873,2020-02-15 14:06:24,1850.0,Default Grp
11847,11874,2020-02-15 14:06:25,16.0,Default Grp
11848,11875,2020-02-15 14:06:26,1860.0,Default Grp
11849,11876,2020-02-15 14:06:28,18.0,Default Grp
11850,11877,2020-02-15 14:06:29,1870.0,Default Grp
11851,11878,2020-02-15 14:06:30,20.0,Default Grp
11852,11879,2020-02-15 14:06:31,1880.0,Default Grp
11853,11880,2020-02-15 14:06:32,22.0,Default Grp
11854,11881,2020-02-15 14:06:34,1890.0,Default Grp
11855,11882,2020-02-15 14:06:35,24.0,Default Grp
11856,11883,2020-02-15 14:06:37,1900.0,Default Grp
11857,11884,2020-02-15 14:06:37,26.0,Default Grp
11858,11885,2020-02-15 14:06:39,1910.0,Default Grp
11859,11886,2020-02-15 14:06:39,28.0,Default Grp
11860,11887,2020-02-15 14:06:41,1920.0,Default Grp
11861,11888,2020-02-15 14:06:42,30.0,Default Grp
11862,11889,2020-02-15 14:06:44,1930.0,Default Grp
11863,11890,2020-02-15 14:06:44,32.0,Default Grp
11864,11891,2020-02-15 14:06:46,1940.0,Default Grp
11865,11892,2020-02-15 14:06:46,34.0,Default Grp
11866,11893,2020-02-15 14:06:48,1950.0,Default Grp
11867,11894,2020-02-15 14:06:49,36.0,Default Grp
11868,11895,2020-02-15 14:06:51,1960.0,Default Grp
11869,11896,2020-02-15 14:06:51,38.0,Default Grp
11870,11897,2020-02-15 14:06:53,1970.0,Default Grp
11871,11898,2020-02-15 14:06:53,40.0,Default Grp
11872,11899,2020-02-15 14:06:55,1980.0,Default Grp
11873,11900,2020-02-15 14:06:56,42.0,Default Grp
11874,11901,2020-02-15 14:06:58,44.0,Default Grp
11875,11902,2020-02-15 14:07:00,46.0,Default Grp
11876,11903,2020-02-15 14:07:03,48.0,Default Grp
11877,11904,2020-02-15 14:07:05,50.0,Default Grp
11878,11905,2020-02-15 14:07:07,52.0,Default Grp
11879,11906,2020-02-15 14:07:10,0.0,Default Grp
11880,11907,2020-02-15 14:07:10,54.0,Default Grp
11881,11908,2020-02-15 14:07:12,10.0,Default Grp
11882,11909,2020-02-15 14:07:12,56.0,Default Grp
11883,11910,2020-02-15 14:07:14,20.0,Default Grp
11884,11911,2020-02-15 14:07:14,58.0,Default Grp
11885,11912,2020-02-15 14:07:17,30.0,Default Grp
11886,11913,2020-02-15 14:07:17,60.0,Default Grp
11887,11914,2020-02-15 14:07:19,40.0,Default Grp
11888,11915,2020-02-15 14:07:19,62.0,Default Grp
11889,11916,2020-02-15 14:07:21,50.0,Default Grp
11890,11917,2020-02-15 14:07:21,64.0,Default Grp
11891,11918,2020-02-15 14:07:24,66.0,Default Grp
11892,11919,2020-02-15 14:07:26,60.0,Default Grp
11893,11920,2020-02-15 14:07:26,68.0,Default Grp
11894,11921,2020-02-15 14:07:28,70.0,Default Grp
11895,11922,2020-02-15 14:07:28,70.0,Default Grp
11896,11923,2020-02-15 14:07:30,80.0,Default Grp
11897,11924,2020-02-15 14:07:31,72.0,Default Grp
11898,11925,2020-02-15 14:07:33,90.0,Default Grp
11899,11926,2020-02-15 14:07:33,74.0,Default Grp
11900,11927,2020-02-15 14:07:35,100.0,Default Grp
11901,11928,2020-02-15 14:07:35,76.0,Default Grp
11902,11929,2020-02-15 14:07:37,110.0,Default Grp
11903,11930,2020-02-15 14:07:38,78.0,Default Grp
11904,11931,2020-02-15 14:07:40,120.0,Default Grp
11905,11932,2020-02-15 14:07:40,80.0,Default Grp
11906,11933,2020-02-15 14:07:42,130.0,Default Grp
11907,11934,2020-02-15 14:07:42,82.0,Default Grp
11908,11935,2020-02-15 14:07:44,140.0,Default Grp
11909,11936,2020-02-15 14:07:44,84.0,Default Grp
11910,11937,2020-02-15 14:07:47,150.0,Default Grp
11911,11938,2020-02-15 14:07:47,86.0,Default Grp
11912,11939,2020-02-15 14:07:49,160.0,Default Grp
11913,11940,2020-02-15 14:07:49,88.0,Default Grp
11914,11941,2020-02-15 14:07:51,170.0,Default Grp
11915,11942,2020-02-15 14:07:51,90.0,Default Grp
11916,11943,2020-02-15 14:07:54,180.0,Default Grp
11917,11944,2020-02-15 14:07:54,92.0,Default Grp
11918,11945,2020-02-15 14:07:56,190.0,Default Grp
11919,11946,2020-02-15 14:07:56,94.0,Default Grp
11920,11947,2020-02-15 14:07:58,200.0,Default Grp
11921,11948,2020-02-15 14:07:58,96.0,Default Grp
11922,11949,2020-02-15 14:08:01,210.0,Default Grp
11923,11950,2020-02-15 14:08:01,98.0,Default Grp
11924,11951,2020-02-15 14:08:03,220.0,Default Grp
11925,11952,2020-02-15 14:08:03,100.0,Default Grp
11926,11953,2020-02-15 14:08:05,230.0,Default Grp
11927,11954,2020-02-15 14:08:05,102.0,Default Grp
11928,11955,2020-02-15 14:08:07,240.0,Default Grp
11929,11956,2020-02-15 14:08:08,104.0,Default Grp
11930,11957,2020-02-15 14:08:10,250.0,Default Grp
11931,11958,2020-02-15 14:08:10,106.0,Default Grp
11932,11959,2020-02-15 14:08:12,260.0,Default Grp
11933,11960,2020-02-15 14:08:12,108.0,Default Grp
11934,11961,2020-02-15 14:08:14,270.0,Default Grp
11935,11962,2020-02-15 14:08:15,110.0,Default Grp
11936,11963,2020-02-15 14:08:17,280.0,Default Grp
11937,11964,2020-02-15 14:08:17,112.0,Default Grp
11938,11965,2020-02-15 14:08:19,290.0,Default Grp
11939,11966,2020-02-15 14:08:19,114.0,Default Grp
11940,11967,2020-02-15 14:08:21,300.0,Default Grp
11941,11968,2020-02-15 14:08:22,116.0,Default Grp
11942,11969,2020-02-15 14:08:24,310.0,Default Grp
11943,11970,2020-02-15 14:08:24,118.0,Default Grp
11944,11971,2020-02-15 14:08:26,320.0,Default Grp
11945,11972,2020-02-15 14:08:26,120.0,Default Grp
11946,11973,2020-02-15 14:08:29,330.0,Default Grp
11947,11974,2020-02-15 14:08:29,122.0,Default Grp
11948,11975,2020-02-15 14:08:31,340.0,Default Grp
11949,11976,2020-02-15 14:08:31,124.0,Default Grp
11950,11977,2020-02-15 14:08:33,350.0,Default Grp
11951,11978,2020-02-15 14:08:33,126.0,Default Grp
11952,11979,2020-02-15 14:08:36,360.0,Default Grp
11953,11980,2020-02-15 14:08:36,128.0,Default Grp
11954,11981,2020-02-15 14:08:38,370.0,Default Grp
11955,11982,2020-02-15 14:08:38,130.0,Default Grp
11956,11983,2020-02-15 14:08:40,380.0,Default Grp
11957,11984,2020-02-15 14:08:40,132.0,Default Grp
11958,11985,2020-02-15 14:08:42,390.0,Default Grp
11959,11986,2020-02-15 14:08:43,134.0,Default Grp
11960,11987,2020-02-15 14:08:45,400.0,Default Grp
11961,11988,2020-02-15 14:08:45,136.0,Default Grp
11962,11989,2020-02-15 14:08:47,410.0,Default Grp
11963,11990,2020-02-15 14:08:47,138.0,Default Grp
11964,11991,2020-02-15 14:08:49,420.0,Default Grp
11965,11992,2020-02-15 14:08:50,140.0,Default Grp
11966,11993,2020-02-15 14:08:52,430.0,Default Grp
11967,11994,2020-02-15 14:08:52,142.0,Default Grp
11968,11995,2020-02-15 14:08:54,440.0,Default Grp
11969,11996,2020-02-15 14:08:54,144.0,Default Grp
11970,11997,2020-02-15 14:08:56,450.0,Default Grp
11971,11998,2020-02-15 14:08:57,146.0,Default Grp
11972,11999,2020-02-15 14:08:59,460.0,Default Grp
11973,12000,2020-02-15 14:08:59,148.0,Default Grp
11974,12001,2020-02-15 14:09:01,470.0,Default Grp
11975,12002,2020-02-15 14:09:01,150.0,Default Grp
11976,12003,2020-02-15 14:09:03,480.0,Default Grp
11977,12004,2020-02-15 14:09:04,152.0,Default Grp
11978,12005,2020-02-15 14:09:06,154.0,Default Grp
11979,12006,2020-02-15 14:09:06,490.0,Default Grp
11980,12007,2020-02-15 14:09:08,500.0,Default Grp
11981,12008,2020-02-15 14:09:08,156.0,Default Grp
11982,12009,2020-02-15 14:09:11,510.0,Default Grp
11983,12010,2020-02-15 14:09:11,158.0,Default Grp
11984,12011,2020-02-15 14:09:13,160.0,Default Grp
11985,12012,2020-02-15 14:09:13,520.0,Default Grp
11986,12013,2020-02-15 14:09:15,162.0,Default Grp
11987,12014,2020-02-15 14:09:15,530.0,Default Grp
11988,12015,2020-02-15 14:09:18,164.0,Default Grp
11989,12016,2020-02-15 14:09:18,540.0,Default Grp
11990,12017,2020-02-15 14:09:20,166.0,Default Grp
11991,12018,2020-02-15 14:09:20,550.0,Default Grp
11992,12019,2020-02-15 14:09:22,168.0,Default Grp
11993,12020,2020-02-15 14:09:22,560.0,Default Grp
11994,12021,2020-02-15 14:09:25,170.0,Default Grp
11995,12022,2020-02-15 14:09:25,570.0,Default Grp
11996,12023,2020-02-15 14:09:27,172.0,Default Grp
11997,12024,2020-02-15 14:09:27,580.0,Default Grp
11998,12025,2020-02-15 14:09:29,174.0,Default Grp
11999,12026,2020-02-15 14:09:29,590.0,Default Grp
12000,12027,2020-02-15 14:09:32,176.0,Default Grp
12001,12028,2020-02-15 14:09:32,600.0,Default Grp
12002,12029,2020-02-15 14:09:34,178.0,Default Grp
12003,12030,2020-02-15 14:09:34,610.0,Default Grp
12004,12031,2020-02-15 14:09:36,180.0,Default Grp
12005,12032,2020-02-15 14:09:36,620.0,Default Grp
12006,12033,2020-02-15 14:09:39,182.0,Default Grp
12007,12034,2020-02-15 14:09:39,630.0,Default Grp
12008,12035,2020-02-15 14:09:41,184.0,Default Grp
12009,12036,2020-02-15 14:09:41,640.0,Default Grp
12010,12037,2020-02-15 14:09:43,186.0,Default Grp
12011,12038,2020-02-15 14:09:43,650.0,Default Grp
12012,12039,2020-02-15 14:09:46,660.0,Default Grp
12013,12040,2020-02-15 14:09:48,670.0,Default Grp
12014,12041,2020-02-15 14:09:50,680.0,Default Grp
12015,12042,2020-02-15 14:09:53,690.0,Default Grp
12016,12043,2020-02-15 14:09:55,700.0,Default Grp
12017,12044,2020-02-15 14:09:57,710.0,Default Grp
12018,12045,2020-02-15 14:10:00,720.0,Default Grp
12019,12046,2020-02-15 14:10:00,0.0,Default Grp
12020,12047,2020-02-15 14:10:02,730.0,Default Grp
12021,12048,2020-02-15 14:10:02,2.0,Default Grp
12022,12049,2020-02-15 14:10:04,740.0,Default Grp
12023,12050,2020-02-15 14:10:04,4.0,Default Grp
12024,12051,2020-02-15 14:10:07,750.0,Default Grp
12025,12052,2020-02-15 14:10:07,6.0,Default Grp
12026,12053,2020-02-15 14:10:09,760.0,Default Grp
12027,12054,2020-02-15 14:10:09,8.0,Default Grp
12028,12055,2020-02-15 14:10:11,770.0,Default Grp
12029,12056,2020-02-15 14:10:11,10.0,Default Grp
12030,12057,2020-02-15 14:10:14,780.0,Default Grp
12031,12058,2020-02-15 14:10:14,12.0,Default Grp
12032,12059,2020-02-15 14:10:16,14.0,Default Grp
12033,12060,2020-02-15 14:10:18,16.0,Default Grp
12034,12061,2020-02-15 14:10:21,18.0,Default Grp
12035,12062,2020-02-15 14:10:22,0.0,Default Grp
12036,12063,2020-02-15 14:10:23,20.0,Default Grp
12037,12064,2020-02-15 14:10:24,10.0,Default Grp
12038,12065,2020-02-15 14:10:25,22.0,Default Grp
12039,12066,2020-02-15 14:10:26,20.0,Default Grp
12040,12067,2020-02-15 14:10:28,24.0,Default Grp
12041,12068,2020-02-15 14:10:29,30.0,Default Grp
12042,12069,2020-02-15 14:10:30,26.0,Default Grp
12043,12070,2020-02-15 14:10:31,40.0,Default Grp
12044,12071,2020-02-15 14:10:32,28.0,Default Grp
12045,12072,2020-02-15 14:10:34,50.0,Default Grp
12046,12073,2020-02-15 14:10:35,30.0,Default Grp
12047,12074,2020-02-15 14:10:36,60.0,Default Grp
12048,12075,2020-02-15 14:10:37,32.0,Default Grp
12049,12076,2020-02-15 14:10:39,34.0,Default Grp
12050,12077,2020-02-15 14:10:41,36.0,Default Grp
12051,12078,2020-02-15 14:10:44,38.0,Default Grp
12052,12079,2020-02-15 14:10:46,40.0,Default Grp
12053,12080,2020-02-15 14:10:48,42.0,Default Grp
12054,12081,2020-02-15 14:10:51,44.0,Default Grp
12055,12082,2020-02-15 14:10:52,0.0,Default Grp
12056,12083,2020-02-15 14:10:53,46.0,Default Grp
12057,12084,2020-02-15 14:10:54,10.0,Default Grp
12058,12085,2020-02-15 14:10:55,48.0,Default Grp
12059,12086,2020-02-15 14:10:56,20.0,Default Grp
12060,12087,2020-02-15 14:10:58,50.0,Default Grp
12061,12088,2020-02-15 14:10:59,30.0,Default Grp
12062,12089,2020-02-15 14:11:00,52.0,Default Grp
12063,12090,2020-02-15 14:11:01,40.0,Default Grp
12064,12091,2020-02-15 14:11:02,54.0,Default Grp
12065,12092,2020-02-15 14:11:03,50.0,Default Grp
12066,12093,2020-02-15 14:11:05,56.0,Default Grp
12067,12094,2020-02-15 14:11:06,60.0,Default Grp
12068,12095,2020-02-15 14:11:07,58.0,Default Grp
12069,12096,2020-02-15 14:11:08,70.0,Default Grp
12070,12097,2020-02-15 14:11:09,60.0,Default Grp
12071,12098,2020-02-15 14:11:11,80.0,Default Grp
12072,12099,2020-02-15 14:11:12,62.0,Default Grp
12073,12100,2020-02-15 14:11:13,90.0,Default Grp
12074,12101,2020-02-15 14:11:14,64.0,Default Grp
12075,12102,2020-02-15 14:11:15,100.0,Default Grp
12076,12103,2020-02-15 14:11:16,66.0,Default Grp
12077,12104,2020-02-15 14:11:18,110.0,Default Grp
12078,12105,2020-02-15 14:11:19,68.0,Default Grp
12079,12106,2020-02-15 14:11:20,120.0,Default Grp
12080,12107,2020-02-15 14:11:21,70.0,Default Grp
12081,12108,2020-02-15 14:11:22,130.0,Default Grp
12082,12109,2020-02-15 14:11:23,72.0,Default Grp
12083,12110,2020-02-15 14:11:25,140.0,Default Grp
12084,12111,2020-02-15 14:11:25,74.0,Default Grp
12085,12112,2020-02-15 14:11:27,150.0,Default Grp
12086,12113,2020-02-15 14:11:28,76.0,Default Grp
12087,12114,2020-02-15 14:11:30,160.0,Default Grp
12088,12115,2020-02-15 14:11:30,78.0,Default Grp
12089,12116,2020-02-15 14:11:32,170.0,Default Grp
12090,12117,2020-02-15 14:11:32,80.0,Default Grp
12091,12118,2020-02-15 14:11:34,180.0,Default Grp
12092,12119,2020-02-15 14:11:35,82.0,Default Grp
12093,12120,2020-02-15 14:11:37,190.0,Default Grp
12094,12121,2020-02-15 14:11:37,84.0,Default Grp
12095,12122,2020-02-15 14:11:39,200.0,Default Grp
12096,12123,2020-02-15 14:11:39,86.0,Default Grp
12097,12124,2020-02-15 14:11:41,210.0,Default Grp
12098,12125,2020-02-15 14:11:42,88.0,Default Grp
12099,12126,2020-02-15 14:11:44,220.0,Default Grp
12100,12127,2020-02-15 14:11:44,90.0,Default Grp
12101,12128,2020-02-15 14:11:46,230.0,Default Grp
12102,12129,2020-02-15 14:11:46,92.0,Default Grp
12103,12130,2020-02-15 14:11:48,240.0,Default Grp
12104,12131,2020-02-15 14:11:49,94.0,Default Grp
12105,12132,2020-02-15 14:11:51,250.0,Default Grp
12106,12133,2020-02-15 14:11:51,96.0,Default Grp
12107,12134,2020-02-15 14:11:53,260.0,Default Grp
12108,12135,2020-02-15 14:11:55,270.0,Default Grp
12109,12136,2020-02-15 14:11:58,280.0,Default Grp
12110,12137,2020-02-15 14:12:00,290.0,Default Grp
12111,12138,2020-02-15 14:12:02,300.0,Default Grp
12112,12139,2020-02-15 14:12:04,310.0,Default Grp
12113,12140,2020-02-15 14:12:07,320.0,Default Grp
12114,12141,2020-02-15 14:12:07,0.0,Default Grp
12115,12142,2020-02-15 14:12:09,330.0,Default Grp
12116,12143,2020-02-15 14:12:10,2.0,Default Grp
12117,12144,2020-02-15 14:12:11,340.0,Default Grp
12118,12145,2020-02-15 14:12:12,4.0,Default Grp
12119,12146,2020-02-15 14:12:14,350.0,Default Grp
12120,12147,2020-02-15 14:12:14,6.0,Default Grp
12121,12148,2020-02-15 14:12:16,360.0,Default Grp
12122,12149,2020-02-15 14:12:17,8.0,Default Grp
12123,12150,2020-02-15 14:12:18,370.0,Default Grp
12124,12151,2020-02-15 14:12:19,10.0,Default Grp
12125,12152,2020-02-15 14:12:21,380.0,Default Grp
12126,12153,2020-02-15 14:12:21,12.0,Default Grp
12127,12154,2020-02-15 14:12:23,390.0,Default Grp
12128,12155,2020-02-15 14:12:24,14.0,Default Grp
12129,12156,2020-02-15 14:12:25,400.0,Default Grp
12130,12157,2020-02-15 14:12:26,16.0,Default Grp
12131,12158,2020-02-15 14:12:28,410.0,Default Grp
12132,12159,2020-02-15 14:12:28,18.0,Default Grp
12133,12160,2020-02-15 14:12:30,420.0,Default Grp
12134,12161,2020-02-15 14:12:31,20.0,Default Grp
12135,12162,2020-02-15 14:12:32,430.0,Default Grp
12136,12163,2020-02-15 14:12:33,22.0,Default Grp
12137,12164,2020-02-15 14:12:35,440.0,Default Grp
12138,12165,2020-02-15 14:12:35,24.0,Default Grp
12139,12166,2020-02-15 14:12:37,450.0,Default Grp
12140,12167,2020-02-15 14:12:38,26.0,Default Grp
