"DataID","temp1","temp2","ldr","heater","humidity1","humidity2","pump","TimeRead"
"5645","0","0","918","0","0","0","0","2020-12-06 14:38:49"
"5646","0","0","0","0","0","91","0","2020-12-06 14:38:50"
"5647","0","0","0","0","5","0","0","2020-12-06 14:38:50"
"5648","0","27","0","0","0","0","0","2020-12-06 14:38:50"
"5649","35","0","0","0","0","0","0","2020-12-06 14:38:50"
"5650","0","0","0","0","0","72","0","2020-12-06 14:38:51"
"5651","0","0","0","0","59","0","0","2020-12-06 14:38:51"
"5652","0","28","0","0","0","0","0","2020-12-06 14:38:51"
"5653","33","0","0","0","0","0","0","2020-12-06 14:38:51"
"5654","0","0","0","0","0","77","0","2020-12-06 14:38:52"
"5655","0","0","0","0","28","0","0","2020-12-06 14:38:52"
"5656","0","23","0","0","0","0","0","2020-12-06 14:38:52"
"5657","34","0","0","0","0","0","0","2020-12-06 14:38:52"
"5658","0","0","253","0","0","0","0","2020-12-06 14:38:52"
"5659","0","0","0","0","0","72","0","2020-12-06 14:38:53"
"5660","0","0","0","0","40","0","0","2020-12-06 14:38:53"
"5661","0","23","0","0","0","0","0","2020-12-06 14:38:53"
"5662","34","0","0","0","0","0","0","2020-12-06 14:38:53"
"5663","0","0","0","0","0","93","0","2020-12-06 14:38:54"
"5664","0","26","0","0","0","0","0","2020-12-06 14:38:54"
"5665","0","0","0","0","58","0","0","2020-12-06 14:38:54"
"5666","0","0","0","0","0","0","OFF","2020-12-06 14:38:54"
"5667","0","0","0","OFF","0","0","0","2020-12-06 14:38:54"
"5668","32","0","0","0","0","0","0","2020-12-06 14:38:54"
"5669","0","0","0","0","0","93","0","2020-12-06 14:38:55"
"5670","0","24","0","0","0","0","0","2020-12-06 14:38:55"
"5671","0","0","0","0","58","0","0","2020-12-06 14:38:55"
"5672","34","0","0","0","0","0","0","2020-12-06 14:38:55"
"5673","0","0","102","0","0","0","0","2020-12-06 14:38:55"
"5674","0","0","0","0","0","43","0","2020-12-06 14:38:56"
"5675","0","20","0","0","0","0","0","2020-12-06 14:38:56"
"5676","0","0","0","0","53","0","0","2020-12-06 14:38:56"
"5677","30","0","0","0","0","0","0","2020-12-06 14:38:56"
"5678","0","0","0","0","0","88","0","2020-12-06 14:38:57"
"5679","0","26","0","0","0","0","0","2020-12-06 14:38:57"
"5680","0","0","0","0","9","0","0","2020-12-06 14:38:57"
"5681","40","0","0","0","0","0","0","2020-12-06 14:38:57"
"5682","0","0","0","0","0","60","0","2020-12-06 14:38:58"
"5683","0","27","0","0","0","0","0","2020-12-06 14:38:58"
"5684","0","0","0","0","36","0","0","2020-12-06 14:38:58"
"5685","32","0","0","0","0","0","0","2020-12-06 14:38:58"
"5686","0","0","322","0","0","0","0","2020-12-06 14:38:58"
"5687","0","0","0","0","0","73","0","2020-12-06 14:38:59"
"5688","0","0","0","0","0","0","ON","2020-12-06 14:38:59"
"5689","0","26","0","0","0","0","0","2020-12-06 14:38:59"
"5690","0","0","0","0","20","0","0","2020-12-06 14:38:59"
"5691","0","0","0","OFF","0","0","0","2020-12-06 14:38:59"
"5692","40","0","0","0","0","0","0","2020-12-06 14:38:59"
"5693","0","0","0","0","0","64","0","2020-12-06 14:39:00"
"5694","0","22","0","0","0","0","0","2020-12-06 14:39:00"
"5695","0","0","0","0","49","0","0","2020-12-06 14:39:00"
"5696","30","0","0","0","0","0","0","2020-12-06 14:39:00"
"5697","0","0","0","0","0","84","0","2020-12-06 14:39:01"
"5698","0","23","0","0","0","0","0","2020-12-06 14:39:01"
"5699","0","0","0","0","8","0","0","2020-12-06 14:39:01"
"5700","30","0","0","0","0","0","0","2020-12-06 14:39:01"
"5701","0","0","184","0","0","0","0","2020-12-06 14:39:01"
"5702","0","0","0","0","0","97","0","2020-12-06 14:39:02"
"5703","0","21","0","0","0","0","0","2020-12-06 14:39:02"
"5704","0","0","0","0","19","0","0","2020-12-06 14:39:02"
"5705","37","0","0","0","0","0","0","2020-12-06 14:39:02"
"5706","0","0","0","0","0","52","0","2020-12-06 14:39:03"
"5707","0","25","0","0","0","0","0","2020-12-06 14:39:03"
"5708","0","0","0","0","60","0","0","2020-12-06 14:39:03"
"5709","35","0","0","0","0","0","0","2020-12-06 14:39:03"
"5710","0","0","0","0","0","0","ON","2020-12-06 14:39:04"
"5711","0","0","0","0","0","65","0","2020-12-06 14:39:04"
"5712","0","24","0","0","0","0","0","2020-12-06 14:39:04"
"5713","0","0","0","0","17","0","0","2020-12-06 14:39:04"
"5714","0","0","0","OFF","0","0","0","2020-12-06 14:39:04"
"5715","40","0","0","0","0","0","0","2020-12-06 14:39:04"
"5716","0","0","963","0","0","0","0","2020-12-06 14:39:04"
"5717","0","0","0","0","0","50","0","2020-12-06 14:39:05"
"5718","0","28","0","0","0","0","0","2020-12-06 14:39:05"
"5719","0","0","0","0","60","0","0","2020-12-06 14:39:05"
"5720","36","0","0","0","0","0","0","2020-12-06 14:39:05"
"5721","0","0","0","0","0","65","0","2020-12-06 14:39:06"
"5722","0","23","0","0","0","0","0","2020-12-06 14:39:06"
"5723","0","0","0","0","21","0","0","2020-12-06 14:39:06"
"5724","31","0","0","0","0","0","0","2020-12-06 14:39:06"
"5725","0","0","0","0","0","48","0","2020-12-06 14:39:07"
"5726","0","24","0","0","0","0","0","2020-12-06 14:39:07"
"5727","0","0","0","0","7","0","0","2020-12-06 14:39:07"
"5728","38","0","0","0","0","0","0","2020-12-06 14:39:07"
"5729","0","0","965","0","0","0","0","2020-12-06 14:39:07"
"5730","0","0","0","0","0","81","0","2020-12-06 14:39:08"
"5731","0","21","0","0","0","0","0","2020-12-06 14:39:08"
"5732","0","0","0","0","34","0","0","2020-12-06 14:39:08"
"5733","30","0","0","0","0","0","0","2020-12-06 14:39:08"
"5734","0","0","0","0","0","0","OFF","2020-12-06 14:39:09"
"5735","0","0","0","0","0","71","0","2020-12-06 14:39:09"
"5736","0","29","0","0","0","0","0","2020-12-06 14:39:09"
"5737","0","0","0","0","21","0","0","2020-12-06 14:39:09"
"5738","0","0","0","OFF","0","0","0","2020-12-06 14:39:09"
"5739","37","0","0","0","0","0","0","2020-12-06 14:39:09"
"5740","0","0","0","0","0","94","0","2020-12-06 14:39:10"
"5741","0","20","0","0","0","0","0","2020-12-06 14:39:10"
"5742","0","0","0","0","60","0","0","2020-12-06 14:39:10"
"5743","39","0","0","0","0","0","0","2020-12-06 14:39:10"
"5744","0","0","602","0","0","0","0","2020-12-06 14:39:10"
"5745","0","0","0","0","0","74","0","2020-12-06 14:39:11"
"5746","0","21","0","0","0","0","0","2020-12-06 14:39:11"
"5747","0","0","0","0","38","0","0","2020-12-06 14:39:11"
"5748","33","0","0","0","0","0","0","2020-12-06 14:39:11"
"5749","0","0","0","0","0","98","0","2020-12-06 14:39:12"
"5750","0","24","0","0","0","0","0","2020-12-06 14:39:12"
"5751","0","0","0","0","34","0","0","2020-12-06 14:39:12"
"5752","37","0","0","0","0","0","0","2020-12-06 14:39:12"
"5753","0","0","0","0","0","71","0","2020-12-06 14:39:13"
"5754","0","21","0","0","0","0","0","2020-12-06 14:39:13"
"5755","0","0","0","0","18","0","0","2020-12-06 14:39:13"
"5756","38","0","0","0","0","0","0","2020-12-06 14:39:13"
"5757","0","0","744","0","0","0","0","2020-12-06 14:39:13"
"5758","0","0","0","0","0","0","ON","2020-12-06 14:39:14"
"5759","0","0","0","0","0","67","0","2020-12-06 14:39:14"
"5760","0","27","0","0","0","0","0","2020-12-06 14:39:14"
"5761","0","0","0","0","25","0","0","2020-12-06 14:39:14"
"5762","0","0","0","ON","0","0","0","2020-12-06 14:39:14"
"5763","32","0","0","0","0","0","0","2020-12-06 14:39:14"
"5764","0","0","0","0","0","98","0","2020-12-06 14:39:15"
"5765","0","24","0","0","0","0","0","2020-12-06 14:39:15"
"5766","0","0","0","0","27","0","0","2020-12-06 14:39:15"
"5767","32","0","0","0","0","0","0","2020-12-06 14:39:15"
"5768","0","0","0","0","0","76","0","2020-12-06 14:39:16"
"5769","0","26","0","0","0","0","0","2020-12-06 14:39:16"
"5770","0","0","0","0","12","0","0","2020-12-06 14:39:16"
"5771","40","0","0","0","0","0","0","2020-12-06 14:39:16"
"5772","0","0","878","0","0","0","0","2020-12-06 14:39:16"
"5773","0","0","0","0","0","64","0","2020-12-06 14:39:17"
"5774","0","24","0","0","0","0","0","2020-12-06 14:39:17"
"5775","0","0","0","0","13","0","0","2020-12-06 14:39:17"
"5776","36","0","0","0","0","0","0","2020-12-06 14:39:17"
"5777","0","0","0","0","0","79","0","2020-12-06 14:39:18"
"5778","0","30","0","0","0","0","0","2020-12-06 14:39:18"
"5779","0","0","0","0","54","0","0","2020-12-06 14:39:18"
"5780","37","0","0","0","0","0","0","2020-12-06 14:39:18"
"5781","0","0","0","0","0","0","ON","2020-12-06 14:39:19"
"5782","0","0","0","0","0","91","0","2020-12-06 14:39:19"
"5783","0","0","0","ON","0","0","0","2020-12-06 14:39:19"
"5784","0","22","0","0","0","0","0","2020-12-06 14:39:19"
"5785","0","0","0","0","25","0","0","2020-12-06 14:39:19"
"5786","32","0","0","0","0","0","0","2020-12-06 14:39:19"
"5787","0","0","400","0","0","0","0","2020-12-06 14:39:19"
"5788","0","0","0","0","0","64","0","2020-12-06 14:39:20"
"5789","0","23","0","0","0","0","0","2020-12-06 14:39:20"
"5790","0","0","0","0","7","0","0","2020-12-06 14:39:20"
"5791","34","0","0","0","0","0","0","2020-12-06 14:39:20"
"5792","0","0","0","0","0","46","0","2020-12-06 14:39:21"
"5793","0","25","0","0","0","0","0","2020-12-06 14:39:21"
"5794","0","0","0","0","59","0","0","2020-12-06 14:39:21"
"5795","40","0","0","0","0","0","0","2020-12-06 14:39:21"
"5796","0","0","0","0","0","44","0","2020-12-06 14:39:22"
"5797","0","30","0","0","0","0","0","2020-12-06 14:39:22"
"5798","0","0","0","0","53","0","0","2020-12-06 14:39:22"
"5799","34","0","0","0","0","0","0","2020-12-06 14:39:22"
"5800","0","0","166","0","0","0","0","2020-12-06 14:39:22"
"5801","0","26","0","0","0","0","0","2020-12-06 14:39:23"
"5802","0","0","0","0","0","64","0","2020-12-06 14:39:23"
"5803","0","0","0","0","60","0","0","2020-12-06 14:39:23"
"5804","33","0","0","0","0","0","0","2020-12-06 14:39:23"
"5805","0","0","0","0","0","0","ON","2020-12-06 14:39:24"
"5806","0","0","0","ON","0","0","0","2020-12-06 14:39:24"
"5807","0","20","0","0","0","0","0","2020-12-06 14:39:24"
"5808","0","0","0","0","0","44","0","2020-12-06 14:39:24"
"5809","0","0","0","0","6","0","0","2020-12-06 14:39:24"
"5810","33","0","0","0","0","0","0","2020-12-06 14:39:24"
"5811","0","24","0","0","0","0","0","2020-12-06 14:39:25"
"5812","0","0","0","0","0","62","0","2020-12-06 14:39:25"
"5813","0","0","0","0","10","0","0","2020-12-06 14:39:25"
"5814","32","0","0","0","0","0","0","2020-12-06 14:39:25"
"5815","0","0","365","0","0","0","0","2020-12-06 14:39:25"
"5816","0","0","0","0","0","88","0","2020-12-06 14:39:26"
"5817","0","28","0","0","0","0","0","2020-12-06 14:39:26"
"5818","0","0","0","0","16","0","0","2020-12-06 14:39:26"
"5819","38","0","0","0","0","0","0","2020-12-06 14:39:26"
"5820","0","29","0","0","0","0","0","2020-12-06 14:39:27"
"5821","0","0","0","0","0","47","0","2020-12-06 14:39:27"
"5822","0","0","0","0","52","0","0","2020-12-06 14:39:27"
"5823","33","0","0","0","0","0","0","2020-12-06 14:39:27"
"5824","0","29","0","0","0","0","0","2020-12-06 14:39:28"
"5825","0","0","0","0","0","54","0","2020-12-06 14:39:28"
"5826","0","0","0","0","8","0","0","2020-12-06 14:39:28"
"5827","40","0","0","0","0","0","0","2020-12-06 14:39:28"
"5828","0","0","917","0","0","0","0","2020-12-06 14:39:29"
"5829","0","0","0","0","0","0","OFF","2020-12-06 14:39:29"
"5830","0","0","0","OFF","0","0","0","2020-12-06 14:39:29"
"5831","0","25","0","0","0","0","0","2020-12-06 14:39:29"
"5832","0","0","0","0","0","84","0","2020-12-06 14:39:29"
"5833","0","0","0","0","34","0","0","2020-12-06 14:39:29"
"5834","31","0","0","0","0","0","0","2020-12-06 14:39:29"
"5835","0","20","0","0","0","0","0","2020-12-06 14:39:30"
"5836","0","0","0","0","0","97","0","2020-12-06 14:39:30"
"5837","0","0","0","0","37","0","0","2020-12-06 14:39:30"
"5838","30","0","0","0","0","0","0","2020-12-06 14:39:31"
"5839","0","0","0","0","0","57","0","2020-12-06 14:39:31"
"5840","0","28","0","0","0","0","0","2020-12-06 14:39:31"
"5841","0","0","0","0","16","0","0","2020-12-06 14:39:31"
"5842","0","0","864","0","0","0","0","2020-12-06 14:39:32"
"5843","35","0","0","0","0","0","0","2020-12-06 14:39:32"
"5844","0","0","0","0","0","92","0","2020-12-06 14:39:32"
"5845","0","21","0","0","0","0","0","2020-12-06 14:39:32"
"5846","0","0","0","0","40","0","0","2020-12-06 14:39:32"
"5847","30","0","0","0","0","0","0","2020-12-06 14:39:33"
"5848","0","0","0","0","0","71","0","2020-12-06 14:39:33"
"5849","0","22","0","0","0","0","0","2020-12-06 14:39:33"
"5850","0","0","0","0","41","0","0","2020-12-06 14:39:33"
"5851","40","0","0","0","0","0","0","2020-12-06 14:39:34"
"5852","0","0","0","0","0","0","OFF","2020-12-06 14:39:34"
"5853","0","0","0","OFF","0","0","0","2020-12-06 14:39:34"
"5854","0","0","0","0","0","64","0","2020-12-06 14:39:34"
"5855","0","20","0","0","0","0","0","2020-12-06 14:39:34"
"5856","0","0","0","0","53","0","0","2020-12-06 14:39:34"
"5857","0","0","663","0","0","0","0","2020-12-06 14:39:35"
"5858","35","0","0","0","0","0","0","2020-12-06 14:39:35"
"5859","0","0","0","0","0","51","0","2020-12-06 14:39:35"
"5860","0","23","0","0","0","0","0","2020-12-06 14:39:35"
"5861","0","0","0","0","24","0","0","2020-12-06 14:39:35"
"5862","35","0","0","0","0","0","0","2020-12-06 14:39:36"
"5863","0","0","0","0","0","53","0","2020-12-06 14:39:36"
"5864","0","27","0","0","0","0","0","2020-12-06 14:39:36"
"5865","0","0","0","0","6","0","0","2020-12-06 14:39:36"
"5866","36","0","0","0","0","0","0","2020-12-06 14:39:37"
"5867","0","0","0","0","0","74","0","2020-12-06 14:39:37"
"5868","0","25","0","0","0","0","0","2020-12-06 14:39:37"
"5869","0","0","0","0","42","0","0","2020-12-06 14:39:37"
"5870","0","0","663","0","0","0","0","2020-12-06 14:39:38"
"5871","32","0","0","0","0","0","0","2020-12-06 14:39:38"
"5872","0","0","0","0","0","69","0","2020-12-06 14:39:38"
"5873","0","28","0","0","0","0","0","2020-12-06 14:39:38"
"5874","0","0","0","0","28","0","0","2020-12-06 14:39:38"
"5875","34","0","0","0","0","0","0","2020-12-06 14:39:39"
"5876","0","0","0","0","0","0","ON","2020-12-06 14:39:39"
"5877","0","0","0","ON","0","0","0","2020-12-06 14:39:39"
"5878","0","0","0","0","0","73","0","2020-12-06 14:39:39"
"5879","0","20","0","0","0","0","0","2020-12-06 14:39:39"
"5880","0","0","0","0","58","0","0","2020-12-06 14:39:39"
"5881","35","0","0","0","0","0","0","2020-12-06 14:39:40"
"5882","0","0","0","0","0","59","0","2020-12-06 14:39:40"
"5883","0","29","0","0","0","0","0","2020-12-06 14:39:40"
"5884","0","0","0","0","6","0","0","2020-12-06 14:39:40"
"5885","0","0","960","0","0","0","0","2020-12-06 14:39:41"
"5886","39","0","0","0","0","0","0","2020-12-06 14:39:41"
"5887","0","0","0","0","0","64","0","2020-12-06 14:39:41"
"5888","0","26","0","0","0","0","0","2020-12-06 14:39:41"
"5889","0","0","0","0","24","0","0","2020-12-06 14:39:41"
"5890","39","0","0","0","0","0","0","2020-12-06 14:39:42"
"5891","0","0","0","0","0","41","0","2020-12-06 14:39:42"
"5892","0","21","0","0","0","0","0","2020-12-06 14:39:42"
"5893","0","0","0","0","28","0","0","2020-12-06 14:39:42"
"5894","36","0","0","0","0","0","0","2020-12-06 14:39:43"
"5895","0","0","0","0","0","47","0","2020-12-06 14:39:43"
"5896","0","26","0","0","0","0","0","2020-12-06 14:39:43"
"5897","0","0","0","0","44","0","0","2020-12-06 14:39:43"
"5898","0","0","824","0","0","0","0","2020-12-06 14:39:44"
"5899","35","0","0","0","0","0","0","2020-12-06 14:39:44"
"5900","0","0","0","0","0","0","OFF","2020-12-06 14:39:44"
"5901","0","0","0","ON","0","0","0","2020-12-06 14:39:44"
"5902","0","0","0","0","0","79","0","2020-12-06 14:39:44"
"5903","0","0","0","0","16","0","0","2020-12-06 14:39:44"
"5904","0","22","0","0","0","0","0","2020-12-06 14:39:44"
"5905","37","0","0","0","0","0","0","2020-12-06 14:39:45"
"5906","0","30","0","0","0","0","0","2020-12-06 14:39:45"
"5907","0","0","0","0","0","78","0","2020-12-06 14:39:45"
"5908","0","0","0","0","13","0","0","2020-12-06 14:39:45"
"5909","39","0","0","0","0","0","0","2020-12-06 14:39:46"
"5910","0","0","0","0","0","80","0","2020-12-06 14:39:46"
"5911","0","30","0","0","0","0","0","2020-12-06 14:39:46"
"5912","0","0","0","0","54","0","0","2020-12-06 14:39:46"
"5913","0","0","789","0","0","0","0","2020-12-06 14:39:47"
"5914","39","0","0","0","0","0","0","2020-12-06 14:39:47"
"5915","0","23","0","0","0","0","0","2020-12-06 14:39:47"
"5916","0","0","0","0","0","41","0","2020-12-06 14:39:47"
"5917","0","0","0","0","22","0","0","2020-12-06 14:39:47"
"5918","34","0","0","0","0","0","0","2020-12-06 14:39:48"
"5919","0","21","0","0","0","0","0","2020-12-06 14:39:48"
"5920","0","0","0","0","0","41","0","2020-12-06 14:39:48"
"5921","0","0","0","0","10","0","0","2020-12-06 14:39:48"
"5922","34","0","0","0","0","0","0","2020-12-06 14:39:49"
"5923","0","0","0","0","0","0","ON","2020-12-06 14:39:49"
"5924","0","0","0","ON","0","0","0","2020-12-06 14:39:49"
"5925","0","22","0","0","0","0","0","2020-12-06 14:39:49"
"5926","0","0","0","0","0","95","0","2020-12-06 14:39:49"
"5927","0","0","0","0","20","0","0","2020-12-06 14:39:49"
"5928","0","0","48","0","0","0","0","2020-12-06 14:39:50"
"5929","39","0","0","0","0","0","0","2020-12-06 14:39:50"
"5930","0","26","0","0","0","0","0","2020-12-06 14:39:50"
"5931","0","0","0","0","0","77","0","2020-12-06 14:39:50"
"5932","0","0","0","0","30","0","0","2020-12-06 14:39:50"
"5933","40","0","0","0","0","0","0","2020-12-06 14:39:51"
"5934","0","24","0","0","0","0","0","2020-12-06 14:39:51"
"5935","0","0","0","0","0","74","0","2020-12-06 14:39:51"
"5936","0","0","0","0","38","0","0","2020-12-06 14:39:51"
"5937","36","0","0","0","0","0","0","2020-12-06 14:39:52"
"5938","0","21","0","0","0","0","0","2020-12-06 14:39:52"
"5939","0","0","0","0","0","60","0","2020-12-06 14:39:52"
"5940","0","0","0","0","37","0","0","2020-12-06 14:39:52"
"5941","0","0","884","0","0","0","0","2020-12-06 14:39:53"
"5942","30","0","0","0","0","0","0","2020-12-06 14:39:53"
"5943","0","29","0","0","0","0","0","2020-12-06 14:39:53"
"5944","0","0","0","0","36","0","0","2020-12-06 14:39:53"
"5945","0","0","0","0","0","100","0","2020-12-06 14:39:53"
"5946","33","0","0","0","0","0","0","2020-12-06 14:39:54"
"5947","0","0","0","0","0","0","ON","2020-12-06 14:39:54"
"5948","0","0","0","ON","0","0","0","2020-12-06 14:39:54"
"5949","0","20","0","0","0","0","0","2020-12-06 14:39:54"
"5950","0","0","0","0","59","0","0","2020-12-06 14:39:54"
"5951","0","0","0","0","0","92","0","2020-12-06 14:39:54"
"5952","32","0","0","0","0","0","0","2020-12-06 14:39:55"
"5953","0","22","0","0","0","0","0","2020-12-06 14:39:55"
"5954","0","0","0","0","9","0","0","2020-12-06 14:39:55"
"5955","0","0","0","0","0","71","0","2020-12-06 14:39:55"
"5956","0","0","174","0","0","0","0","2020-12-06 14:39:56"
"5957","40","0","0","0","0","0","0","2020-12-06 14:39:56"
"5958","0","25","0","0","0","0","0","2020-12-06 14:39:56"
"5959","0","0","0","0","25","0","0","2020-12-06 14:39:56"
"5960","0","0","0","0","0","75","0","2020-12-06 14:39:56"
"5961","31","0","0","0","0","0","0","2020-12-06 14:39:57"
"5962","0","22","0","0","0","0","0","2020-12-06 14:39:57"
"5963","0","0","0","0","52","0","0","2020-12-06 14:39:57"
"5964","0","0","0","0","0","72","0","2020-12-06 14:39:57"
"5965","30","0","0","0","0","0","0","2020-12-06 14:39:58"
"5966","0","26","0","0","0","0","0","2020-12-06 14:39:58"
"5967","0","0","0","0","7","0","0","2020-12-06 14:39:58"
"5968","0","0","0","0","0","87","0","2020-12-06 14:39:58"
"5969","0","0","260","0","0","0","0","2020-12-06 14:39:59"
"5970","38","0","0","0","0","0","0","2020-12-06 14:39:59"
"5971","0","0","0","0","0","0","OFF","2020-12-06 14:39:59"
"5972","0","0","0","ON","0","0","0","2020-12-06 14:39:59"
"5973","0","24","0","0","0","0","0","2020-12-06 14:39:59"
"5974","0","0","0","0","0","58","0","2020-12-06 14:39:59"
"5975","0","0","0","0","52","0","0","2020-12-06 14:39:59"
"5976","36","0","0","0","0","0","0","2020-12-06 14:40:00"
"5977","0","20","0","0","0","0","0","2020-12-06 14:40:00"
"5978","0","0","0","0","0","48","0","2020-12-06 14:40:00"
"5979","0","0","0","0","46","0","0","2020-12-06 14:40:00"
"5980","36","0","0","0","0","0","0","2020-12-06 14:40:01"
"5981","0","29","0","0","0","0","0","2020-12-06 14:40:01"
"5982","0","0","0","0","0","79","0","2020-12-06 14:40:01"
"5983","0","0","0","0","50","0","0","2020-12-06 14:40:01"
"5984","0","0","708","0","0","0","0","2020-12-06 14:40:02"
"5985","37","0","0","0","0","0","0","2020-12-06 14:40:02"
"5986","0","28","0","0","0","0","0","2020-12-06 14:40:02"
"5987","0","0","0","0","0","73","0","2020-12-06 14:40:02"
"5988","0","0","0","0","40","0","0","2020-12-06 14:40:02"
"5989","34","0","0","0","0","0","0","2020-12-06 14:40:03"
"5990","0","20","0","0","0","0","0","2020-12-06 14:40:03"
"5991","0","0","0","0","0","96","0","2020-12-06 14:40:03"
"5992","0","0","0","0","38","0","0","2020-12-06 14:40:03"
"5993","39","0","0","0","0","0","0","2020-12-06 14:40:04"
"5994","0","0","0","0","0","0","OFF","2020-12-06 14:40:04"
"5995","0","0","0","OFF","0","0","0","2020-12-06 14:40:04"
"5996","0","25","0","0","0","0","0","2020-12-06 14:40:04"
"5997","0","0","0","0","32","0","0","2020-12-06 14:40:04"
"5998","0","0","0","0","0","54","0","2020-12-06 14:40:04"
"5999","0","0","818","0","0","0","0","2020-12-06 14:40:05"
"6000","30","0","0","0","0","0","0","2020-12-06 14:40:05"
"6001","0","20","0","0","0","0","0","2020-12-06 14:40:05"
"6002","0","0","0","0","0","56","0","2020-12-06 14:40:05"
"6003","0","0","0","0","24","0","0","2020-12-06 14:40:05"
"6004","40","0","0","0","0","0","0","2020-12-06 14:40:06"
"6005","0","21","0","0","0","0","0","2020-12-06 14:40:06"
"6006","0","0","0","0","0","63","0","2020-12-06 14:40:06"
"6007","0","0","0","0","26","0","0","2020-12-06 14:40:06"
"6008","38","0","0","0","0","0","0","2020-12-06 14:40:07"
"6009","0","26","0","0","0","0","0","2020-12-06 14:40:07"
"6010","0","0","0","0","0","87","0","2020-12-06 14:40:07"
"6011","0","0","0","0","42","0","0","2020-12-06 14:40:07"
"6012","0","0","815","0","0","0","0","2020-12-06 14:40:08"
"6013","38","0","0","0","0","0","0","2020-12-06 14:40:08"
"6014","0","23","0","0","0","0","0","2020-12-06 14:40:08"
"6015","0","0","0","0","0","96","0","2020-12-06 14:40:09"
"6016","0","0","0","0","49","0","0","2020-12-06 14:40:09"
"6017","36","0","0","0","0","0","0","2020-12-06 14:40:09"
"6018","0","0","0","0","0","0","OFF","2020-12-06 14:40:09"
"6019","0","0","0","OFF","0","0","0","2020-12-06 14:40:09"
"6020","0","26","0","0","0","0","0","2020-12-06 14:40:10"
"6021","0","0","0","0","0","85","0","2020-12-06 14:40:10"
"6022","0","0","0","0","56","0","0","2020-12-06 14:40:10"
"6023","30","0","0","0","0","0","0","2020-12-06 14:40:10"
"6024","0","0","0","0","0","86","0","2020-12-06 14:40:11"
"6025","0","29","0","0","0","0","0","2020-12-06 14:40:11"
"6026","0","0","0","0","31","0","0","2020-12-06 14:40:11"
"6027","0","0","43","0","0","0","0","2020-12-06 14:40:11"
"6028","31","0","0","0","0","0","0","2020-12-06 14:40:11"
"6029","0","0","0","0","27","0","0","2020-12-06 14:40:12"
"6030","0","0","0","0","0","42","0","2020-12-06 14:40:12"
"6031","0","23","0","0","0","0","0","2020-12-06 14:40:12"
"6032","40","0","0","0","0","0","0","2020-12-06 14:40:12"
"6033","0","0","0","0","44","0","0","2020-12-06 14:40:13"
"6034","0","0","0","0","0","70","0","2020-12-06 14:40:13"
"6035","0","21","0","0","0","0","0","2020-12-06 14:40:13"
"6036","33","0","0","0","0","0","0","2020-12-06 14:40:13"
"6037","0","0","0","0","0","67","0","2020-12-06 14:40:14"
"6038","0","0","0","0","14","0","0","2020-12-06 14:40:14"
"6039","0","25","0","0","0","0","0","2020-12-06 14:40:14"
"6040","0","0","187","0","0","0","0","2020-12-06 14:40:14"
"6041","37","0","0","0","0","0","0","2020-12-06 14:40:14"
"6042","0","0","0","0","0","0","ON","2020-12-06 14:40:14"
"6043","0","0","0","ON","0","0","0","2020-12-06 14:40:14"
"6044","0","21","0","0","0","0","0","2020-12-06 14:40:15"
"6045","0","0","0","0","0","66","0","2020-12-06 14:40:15"
"6046","0","0","0","0","19","0","0","2020-12-06 14:40:15"
"6047","31","0","0","0","0","0","0","2020-12-06 14:40:15"
"6048","0","25","0","0","0","0","0","2020-12-06 14:40:16"
"6049","0","0","0","0","0","60","0","2020-12-06 14:40:16"
"6050","0","0","0","0","17","0","0","2020-12-06 14:40:16"
"6051","39","0","0","0","0","0","0","2020-12-06 14:40:16"
"6052","0","25","0","0","0","0","0","2020-12-06 14:40:17"
"6053","0","0","0","0","0","81","0","2020-12-06 14:40:17"
"6054","0","0","0","0","19","0","0","2020-12-06 14:40:17"
"6055","0","0","644","0","0","0","0","2020-12-06 14:40:17"
"6056","34","0","0","0","0","0","0","2020-12-06 14:40:17"
"6057","0","0","0","0","0","72","0","2020-12-06 14:40:18"
"6058","0","23","0","0","0","0","0","2020-12-06 14:40:18"
"6059","0","0","0","0","34","0","0","2020-12-06 14:40:18"
"6060","32","0","0","0","0","0","0","2020-12-06 14:40:18"
"6061","0","25","0","0","0","0","0","2020-12-06 14:40:19"
"6062","0","0","0","0","0","99","0","2020-12-06 14:40:19"
"6063","0","0","0","0","12","0","0","2020-12-06 14:40:19"
"6064","36","0","0","0","0","0","0","2020-12-06 14:40:19"
"6065","0","0","0","0","0","0","OFF","2020-12-06 14:40:19"
"6066","0","0","0","ON","0","0","0","2020-12-06 14:40:19"
"6067","0","0","0","0","13","0","0","2020-12-06 14:40:20"
"6068","0","0","0","0","0","52","0","2020-12-06 14:40:20"
"6069","0","25","0","0","0","0","0","2020-12-06 14:40:20"
"6070","0","0","658","0","0","0","0","2020-12-06 14:40:20"
"6071","37","0","0","0","0","0","0","2020-12-06 14:40:20"
"6072","0","0","0","0","0","100","0","2020-12-06 14:40:21"
"6073","0","0","0","0","14","0","0","2020-12-06 14:40:21"
"6074","0","25","0","0","0","0","0","2020-12-06 14:40:21"
"6075","32","0","0","0","0","0","0","2020-12-06 14:40:21"
"6076","0","0","0","0","51","0","0","2020-12-06 14:40:22"
"6077","0","0","0","0","0","91","0","2020-12-06 14:40:22"
"6078","0","24","0","0","0","0","0","2020-12-06 14:40:22"
